Unnamed: 0,ShortName,RegionName,FullName,WebSite,PathToSoft,SoftInfo
221,РИЗП,Ростовская область,Частное образовательное учреждение высшего образования «Ростовский институт защиты предпринимателя»,https://www.rizp.ru/,https://www.rizp.ru/file/RPD/RPD_38.02.01_OFO_SOO_2020/Информационные технологии профессиональной деятельности.pdf,"Abel Draw, Adobe Animate, Adobe Audition, Adobe Bridge, Adobe Dreamweaver, Adobe Illustrator, Adobe InCopy, Adobe InDesign, Adobe Media Encoder, Adobe Photoshop, Adobe Premiere Pro, Adobe XD, Autodesk, Bank Client, Bitec, Cisco, Citrix, DbVisualizer, Delphi, Git, Helios, IBM, Idm, IIS, IntelliJ IDEA, Kaspersky Endpoint Security, Kofax, KompoZer, Krita, Microsoft 365, Microsoft Office, Moodle, Mozilla Firefox, NetBeans, Notepad++, Oracle, Paint.NET, Parallels, Plex, PostgreSQL, Power BI, PowerPoint, ProEngineer, python, QEMU, Quip, RAdmin, RDP, Selenium, SharePoint, Skype, SmartCAT, SolidWorks, SPSS, Apache Stratos, Synaptic, TeamViewer, Telegram, TestRail, Trello, TrueConf, Ubuntu, Virtualbox, VRC, Webex, Windows, Xilinx, XnView, Zabbix, Zoom."
222,ЧОУ ВО «СПбИЭУ»,г. Санкт-Петербург,Частное образовательное учреждение высшего образования «Санкт-Петербургский институт экономики и управления»,https://www.spbiem.ru/,https://www.spbiem.ru/sveden/objects,"1C:Предприятие, Microsoft Office, Adobe Acrobat, Anti-Plagiarism System, Zoom, Google Meet, Visual Studio, MATLAB, Autodesk Revit, Autodesk Inventor, Adobe Photoshop."
223,ЧОУВО «СПбМСИ»,г. Санкт-Петербург,Частное образовательное учреждение высшего образования «Санкт-Петербургский медико-социальный институт»,https://medinstitut.org/,https://medinstitut.org/sveden/files/eis/Pologhenie_ob_internete.pdf,"Google Meet, Zoom, Microsoft Office 365, Microsoft Teams, Asana, Notion, Microsoft PowerPoint, Microsoft Word, Microsoft Excel, Email Client, Adobe Acrobat, Git, Microsoft Outlook, Microsoft OneNote."
224,ЧОУВО «СПбРСИ»,г. Санкт-Петербург,Частное образовательное учреждение высшего образования «Санкт-Петербургский реставрационно-строительный институт»,https://spbrsi.ru/,https://spbrsi.ru/sveden/files/eia/PD.03_Informatika.pdf,"Microsoft Office, Autodesk AutoCAD, Adobe Acrobat."
225,"ЧОУ  ВО ""СПИ""",Республика Дагестан,Частное образовательное учреждение высшего образования «Социально-педагогический институт»,https://spi-vuz.ru/,https://spi-vuz.ru/sveden/education/files/(FOS)_EN._01_Informacionnye_texnologii_v_professionalynoy_deyatelynosti.pdf,
226,"Таганрогский институт управления и экономики, ЧОУ ВО «Таганрогский институт управления и экономики», ТИУиЭ",Ростовская область,Частное образовательное учреждение высшего образования «Таганрогский институт управления и экономики»,https://www.tmei.ru/,https://www.tmei.ru/,
227,Тольяттинская академия управления,Самарская область,Частное образовательное учреждение высшего образования «Тольяттинская академия управления»,https://www.taom.academy/,https://www.taom.academy/sveden/files/RPD_B1.V.10_Metodologiya_upravleniya_razrabotkami_PO_2022-OZ-PI(1).pdf,"Microsoft Office, Microsoft Project, Autodesk Revit, Autodesk Inventor, Siemens Solid Edge, 1С: Документооборот, 1С: Предприятие, Freshpaint, Google Workspace, DELMIA Apriso Production, SolidWorks, CATIA V5, Altium Designer, OpenCascade, T-FLEX CAD."
228,ЧОУ ВО ЮУ (ИУБиП),Ростовская область,Частное образовательное учреждение высшего образования «ЮЖНЫЙ УНИВЕРСИТЕТ (ИУБиП)»,http://www.iubip.ru/,http://www.iubip.ru/site/files/site_page/f2/613/b2.1_pedagogicheskaya_praktika.pdf,"Microsoft Office, Redmine, ERP-система ""Университет"", модуль ""Академия"", система электронного документооборота ""Дело""."
229,ЧОУ ВО «Юридический институт»,г. Санкт-Петербург,Частное образовательное учреждение высшего образования «Юридический институт»,https://lawinst-spb.ru/,https://lawinst-spb.ru/bakalavriat/245-2021-10-03-17-14-18/645-bakalavriat-rabochie-programmy.html,"Microsoft Office, Autodesk, Autodesk Revit, Autodesk AutoCAD, SPSS, Microsoft SQL Server, Microsoft Visual Studio, PostgreSQL, SQLite, Python, R, LaTeX, Wireshark, Adobe Acrobat, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, CorelDRAW, ABBYY Lingvo, Anti-Plagiarism, Astra-NET, Com_publish.net, Notary, Office Publisher, ABBYY FineReader, IBM SPSS Statistics."
230,ООВО «МИИ»,г. Москва,Частное учреждение - образовательная организация высшего образования Московский исламский институт,https://miu.su/,https://miu.su/sveden/education/,
231,ЧУ ВО «ИГА»,г. Москва,Частное учреждение высшего образования «Институт государственного администрирования»,https://iga.ru/,https://iga.ru/doc/2023/792/rpd-mchp_up_2022.pdf,"Microsoft Office, Microsoft Teams, AutoCAD, Autodesk Revit, MATLAB, Python, Visual Studio Code, 1C:Enterprise, Microsoft Azure, Microsoft Dynamics, Oracle, Google Workspace, Notepad++, Adobe Creative Cloud, SPSS Statistics, Autodesk Civil 3D, QGIS, ArcGIS, Google Earth, Fujitsu ScanSnap, ABBYY FineReader, SAP ERP, Oracle NetSuite, Salesforce CRM."
232,ЧУ ВО МосАП,г. Москва,Частное учреждение высшего образования «Московская академия предпринимательства»,https://mosap.ru/,https://mosap.ru/upload/medialibrary/707/ISIT-Programmy-praktik.pdf,"1C:Enterprise, Adobe Acrobat, Adobe Dreamweaver, Adobe Illustrator, Adobe InDesign, Adobe Photoshop, ANSYS, Autodesk AutoCAD, Autodesk Civil 3D, Autodesk Inventor, Autodesk Maya, Autodesk Revit, Autodesk 3ds Max, Bloomberg Terminal, CorelDRAW, Corel Painter, Corel VideoStudio, Dassault Systemes CATIA, Google Apps, Google Workspace, Microsoft Azure, Microsoft Excel, Microsoft Exchange, Microsoft Office, Microsoft OneDrive, Microsoft PowerPoint, Microsoft Project, Microsoft SharePoint, Microsoft Teams, Microsoft Visio, Microsoft Visual Studio, Microsoft Word, Oracle Database, PTC Creo, SAP ERP, SolidWorks, SPSS, TIBCO Software, Trimble Navigation, VMware, VTB Arena."
233,МСЭИ,г. Москва,Частное учреждение высшего образования «Московский социально-экономический институт»,https://www.msei.ru/,https://www.msei.ru/entrant/spec/,
234,ЧУВО РИИ,Республика Татарстан (Татарстан),Частное учреждение высшего образования «Российский исламский институт»,https://kazanriu.ru/,https://kazanriu.ru/wp-content/uploads/2024/03/pp-5.11.2.-istoricheskaya-teologiya.pdf,Microsoft PowerPoint.
235,ЮРГИ,Ростовская область,Частное учреждение высшего образования «Южно-Российский гуманитарный институт»,http://urgi.info/,http://www.urgi.info/projects/IPR/,
236,Медицинский университет «Реавиз»,Самарская область,частное учреждение образовательная организация высшего образования «Медицинский университет «Реавиз»,https://www.reaviz.ru/,https://www.reaviz.ru/sveden/files/RP_01_Rentgenologiya_31.08.09_Rentg.List_obnov.pdf,"Adobe Acrobat, Astra, Autodesk, CorelDRAW, IBM SPSS Statistics, Microsoft Office, Pompeii MMM, RCore, Siemens."
237,ЧУОО ВО «ОмГА»,Омская область,Частное учреждение образовательная организация высшего образования «Омская гуманитарная академия»,http://www.omga.su/,https://www.omga.su/about_the_university/organization/aspirantura/metod/,
238,Сибирский университет потребительской кооперации (СибУПК),Новосибирская область,автономная некоммерческая образовательная организация высшего образования Центросоюза Российской Федерации «Сибирский университет потребительской кооперации»,http://www.sibupk.su/,https://www.sibupk.su/zakupki/docs/22/Список оборудования и программного обеспечения.pdf,
